time,poisson_intensity,hawkes_intensity,poisson_cumulative_jumps,hawkes_cumulative_jumps
7.362270450751252,1.4208333333333332,3.277771536726557,11,13
7.378964941569282,1.4208333333333332,3.2080918830156344,11,13
7.395659432387312,1.4208333333333332,3.140192163612224,11,13
7.412353923205342,1.4208333333333332,3.0740269109232727,11,13
7.429048414023372,1.4208333333333332,3.0095518188042165,11,13
7.445742904841402,1.4208333333333332,2.9467237128903276,11,13
7.462437395659432,1.4208333333333332,2.885500521685919,11,13
7.479131886477462,1.4208333333333332,2.825841248392069,11,13
7.495826377295492,1.4208333333333332,2.7677059434539966,11,13
7.512520868113522,1.4208333333333332,2.7110556778096937,11,13
7.529215358931552,1.4208333333333332,2.6558525168219127,11,13
7.545909849749583,1.4208333333333332,2.6020594948760496,11,13
7.562604340567613,1.4208333333333332,2.5496405906269186,11,13
7.579298831385643,1.4208333333333332,2.4985607028778163,11,13
7.595993322203673,1.4208333333333332,2.4487856270757673,11,13
7.612687813021703,1.4208333333333332,2.400282032407172,11,13
7.629382303839733,1.4208333333333332,2.353017439478546,11,13
7.646076794657763,1.4208333333333332,2.306960198567386,11,13
7.662771285475793,1.4208333333333332,2.2620794684286136,11,13
7.6794657762938225,1.4208333333333332,2.2183451956423936,11,13
7.6961602671118525,1.4208333333333332,2.1757280944895063,11,13
7.7128547579298825,1.4208333333333332,3.0707116423397807,11,14
7.7295492487479125,1.4208333333333332,3.0063212372129264,11,14
7.7462437395659425,1.4208333333333332,2.943575655001457,11,14
7.762938230383973,1.4208333333333332,2.882432879469914,11,14
7.779632721202003,1.4208333333333332,2.8228519676680155,11,14
7.796327212020033,1.4208333333333332,2.764793022514072,11,14
7.813021702838063,1.4208333333333332,2.7082171660787684,11,14
7.829716193656093,1.4208333333333332,2.6530865135513935,11,14
7.846410684474123,1.4208333333333332,2.599364147871081,11,14
7.863105175292153,1.4208333333333332,2.547014095006096,11,14
7.879799666110183,1.4208333333333332,2.496001299864593,11,14
7.896494156928213,1.4208333333333332,2.446291602820722,11,14
7.913188647746243,1.4208333333333332,3.342769383838429,11,15
7.929883138564273,1.4208333333333332,3.2714293903894704,11,15
7.946577629382303,1.4208333333333332,3.2019117438534908,11,15
7.963272120200333,1.4208333333333332,3.1341698932271767,11,15
7.979966611018363,1.4208333333333332,3.0681584766309236,11,15
7.996661101836394,1.4208333333333332,3.0038332909332084,11,15
8.013355592654424,1.4208333333333332,2.9411512621509357,11,15
8.030050083472453,1.4208333333333332,2.8800704166058395,11,15
8.046744574290484,1.4208333333333332,2.8205498528177135,11,15
8.063439065108513,1.4208333333333332,2.762549714115637,11,15
8.080133555926544,1.4208333333333332,2.7060311619487667,11,15
8.096828046744573,1.4208333333333332,2.6509563498789754,11,15
8.113522537562604,1.4208333333333332,2.5972883982377546,11,15
8.130217028380635,1.4208333333333332,2.5449913694305715,11,15
8.146911519198664,1.4208333333333332,2.49403024387201,11,15
8.163606010016695,1.4208333333333332,2.444370896535639,11,15
8.180300500834724,1.4208333333333332,2.3959800741029627,11,15
