expiry_iso,expiry_ymd,T,right,K,conId,localSymbol,symbol,bid,ask,mid,last,close,model_price,price_used,price_source,has_any_quote,impliedVol,delta,gamma,vega,theta,undPrice_model,volume,openInterest
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,499.0,850507430,GLD   260417C00499000,GLD,-1.0,-1.0,,0.33,0.53,,0.53,close,True,,,,,,,7.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,503.0,850507582,GLD   260417C00503000,GLD,-1.0,-1.0,,0.27,0.45,,0.45,close,True,,,,,,,1.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,507.0,850507743,GLD   260417C00507000,GLD,-1.0,-1.0,,0.22,0.39,,0.39,close,True,,,,,,,12.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,511.0,850507864,GLD   260417C00511000,GLD,-1.0,-1.0,,-1.0,0.34,,0.34,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,520.0,838399660,GLD   260417C00520000,GLD,-1.0,-1.0,,0.15,0.24,,0.24,close,True,,,,,,,16.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,540.0,838399866,GLD   260417C00540000,GLD,-1.0,-1.0,,0.1,0.14,,0.14,close,True,,,,,,,17.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,560.0,838400110,GLD   260417C00560000,GLD,-1.0,-1.0,,-1.0,0.08,,0.08,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,580.0,838400333,GLD   260417C00580000,GLD,-1.0,-1.0,,-1.0,0.06,,0.06,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,600.0,838400569,GLD   260417C00600000,GLD,-1.0,-1.0,,0.02,0.03,,0.03,close,True,,,,,,,76.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,620.0,848872226,GLD   260417C00620000,GLD,-1.0,-1.0,,-1.0,0.01,,0.01,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,645.0,850105931,GLD   260417C00645000,GLD,-1.0,-1.0,,-1.0,0.0,,,,False,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,665.0,850930271,GLD   260417C00665000,GLD,-1.0,-1.0,,0.04,0.0,,0.04,last,True,,,,,,,18.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,685.0,850930371,GLD   260417C00685000,GLD,-1.0,-1.0,,-1.0,0.0,,,,False,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,705.0,850930470,GLD   260417C00705000,GLD,-1.0,-1.0,,-1.0,0.0,,,,False,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,725.0,850930584,GLD   260417C00725000,GLD,-1.0,-1.0,,-1.0,0.0,,,,False,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,745.0,850930697,GLD   260417C00745000,GLD,-1.0,-1.0,,-1.0,0.0,,,,False,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,C,780.0,849672905,GLD   260417C00780000,GLD,-1.0,-1.0,,-1.0,0.0,,,,False,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,230.0,869055701,GLD   260417P00230000,GLD,-1.0,-1.0,,0.02,0.0,,0.02,last,True,,,,,,,24.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,255.0,838400672,GLD   260417P00255000,GLD,-1.0,-1.0,,0.04,0.01,,0.01,close,True,,,,,,,12.0,1125.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,315.0,838401302,GLD   260417P00315000,GLD,-1.0,-1.0,,0.2,0.12,,0.12,close,True,,,,,,,4.0,201.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,375.0,838401969,GLD   260417P00375000,GLD,-1.0,-1.0,,1.23,0.89,,0.89,close,True,,,,,,,229.0,8109.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,383.0,867927793,GLD   260417P00383000,GLD,-1.0,-1.0,,2.18,1.19,,1.19,close,True,,,,,,,2.0,37.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,392.0,867927825,GLD   260417P00392000,GLD,-1.0,-1.0,,2.78,1.7,,1.7,close,True,,,,,,,29.0,41.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,393.0,867927828,GLD   260417P00393000,GLD,-1.0,-1.0,,2.87,1.77,,1.77,close,True,,,,,,,3.0,146.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,394.0,867927838,GLD   260417P00394000,GLD,-1.0,-1.0,,-1.0,1.84,2.792425567263926,1.84,close,True,0.4223551312989416,-0.14235508756892937,0.006143845849146759,0.21311544730933776,-0.2494836194835548,429.31781005859375,8.0,91.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,395.0,838402200,GLD   260417P00395000,GLD,-1.0,-1.0,,3.2,1.92,2.906414706318619,1.92,close,True,0.4199049017568798,-0.14750539660870468,0.006318969176049051,0.21795083788116457,-0.27845186031480074,429.31781005859375,54.0,1986.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,396.0,867927842,GLD   260417P00396000,GLD,-1.0,-1.0,,-1.0,2.0,3.0418735570972197,2.0,close,True,0.4174594623239799,-0.153520376823306,0.006517168823121854,0.21832491936323128,-0.3024244311392428,429.31781005859375,2.0,26.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,397.0,867927847,GLD   260417P00397000,GLD,-1.0,-1.0,,-1.0,2.09,,2.09,close,True,,,,,,,1.0,30.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,398.0,867927848,GLD   260417P00398000,GLD,-1.0,-1.0,,3.75,2.19,3.313203561438981,2.19,close,True,0.4125821850027141,-0.16577758008784174,0.006926134536623382,0.21910661003167675,-0.299181601203252,429.31781005859375,4.0,246.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,399.0,867927853,GLD   260417P00399000,GLD,-1.0,-1.0,,3.64,2.29,3.449149794411462,2.29,close,True,0.4101504358200734,-0.1720245338880306,0.007137151315448553,0.21952827147945664,-0.29762257538913106,429.31781005859375,14.0,1141.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,400.0,838402253,GLD   260417P00400000,GLD,-1.0,-1.0,,3.76,2.39,3.635678937366361,2.39,close,True,0.4077236245894699,-0.18048222650072152,0.007416182680744405,0.21998040800987265,-0.29596569700427944,429.31781005859375,529.0,14759.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,401.0,867927859,GLD   260417P00401000,GLD,-1.0,-1.0,,4.41,2.49,,2.49,close,True,,,,,,,2.0,250.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,402.0,867927862,GLD   260417P00402000,GLD,-1.0,-1.0,,4.0,2.59,3.9099987556659626,2.59,close,True,0.402887181470381,-0.19346827655811644,0.007863868421786017,0.25734334457513075,-0.29403015711693303,429.31781005859375,226.0,216.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,403.0,867927868,GLD   260417P00403000,GLD,-1.0,-1.0,,4.3,2.69,4.027896884752566,2.69,close,True,0.40047923499067467,-0.1985754367344537,0.008018782383017146,0.25931850186441885,-0.32378557835256894,429.31781005859375,309.0,178.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,404.0,867927873,GLD   260417P00404000,GLD,-1.0,-1.0,,4.3,2.81,4.281214743890226,2.81,close,True,0.3980795381434139,-0.20890578380323463,0.00830129548609526,0.2597281990660463,-0.34153856445579267,429.31781005859375,6.0,65.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,405.0,838402309,GLD   260417P00405000,GLD,-1.0,-1.0,,4.55,2.93,4.467982616198223,2.93,close,True,0.395689421514477,-0.2167872512203919,0.008526381863688353,0.26020894540903594,-0.339675444992559,429.31781005859375,963.0,4032.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,406.0,867927876,GLD   260417P00406000,GLD,-1.0,-1.0,,4.5,3.06,4.655121324684506,3.06,close,True,0.3933103931011928,-0.2247717183684217,0.008756079669892513,0.2607300599413733,-0.337885386385981,429.31781005859375,4.0,104.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,407.0,867927883,GLD   260417P00407000,GLD,-1.0,-1.0,,5.2,3.19,,3.19,close,True,,,,,,,57.0,266.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,408.0,867927886,GLD   260417P00408000,GLD,-1.0,-1.0,,5.6,3.33,5.001688689801831,3.33,close,True,0.3885921651452487,-0.2399069238306503,0.009200658809301576,0.2618608619342506,-0.3344926257511549,429.31781005859375,123.0,170.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,409.0,867927888,GLD   260417P00409000,GLD,-1.0,-1.0,,6.05,3.47,5.187162067680944,3.47,close,True,0.3862566912430481,-0.24808058672710664,0.009441032159006522,0.262944893176817,-0.33303281771958737,429.31781005859375,7.0,102.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,410.0,838402369,GLD   260417P00410000,GLD,-1.0,-1.0,,5.5,3.62,,3.62,close,True,,,,,,,325.0,12368.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,411.0,867927898,GLD   260417P00411000,GLD,-1.0,-1.0,,6.2,3.78,,3.78,close,True,,,,,,,22.0,94.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,412.0,867927903,GLD   260417P00412000,GLD,-1.0,-1.0,,6.65,3.94,,3.94,close,True,,,,,,,9.0,154.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,413.0,867927907,GLD   260417P00413000,GLD,-1.0,-1.0,,9.16,4.11,,4.11,close,True,,,,,,,25.0,37.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,414.0,867927910,GLD   260417P00414000,GLD,-1.0,-1.0,,6.75,4.3,,4.3,close,True,,,,,,,67.0,62.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,415.0,838402439,GLD   260417P00415000,GLD,-1.0,-1.0,,6.67,4.49,,4.49,close,True,,,,,,,328.0,7640.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,416.0,867927913,GLD   260417P00416000,GLD,-1.0,-1.0,,6.95,4.69,,4.69,close,True,,,,,,,219.0,127.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,417.0,867927916,GLD   260417P00417000,GLD,-1.0,-1.0,,7.53,4.89,,4.89,close,True,,,,,,,24.0,67.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,418.0,867927922,GLD   260417P00418000,GLD,-1.0,-1.0,,8.3,5.09,,5.09,close,True,,,,,,,29.0,175.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,419.0,867927928,GLD   260417P00419000,GLD,-1.0,-1.0,,8.25,5.31,,5.31,close,True,,,,,,,35.0,102.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,420.0,838402491,GLD   260417P00420000,GLD,-1.0,-1.0,,8.18,5.54,,5.54,close,True,,,,,,,690.0,26259.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,421.0,867927933,GLD   260417P00421000,GLD,-1.0,-1.0,,9.2,5.79,,5.79,close,True,,,,,,,13.0,222.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,422.0,867927938,GLD   260417P00422000,GLD,-1.0,-1.0,,9.9,6.05,,6.05,close,True,,,,,,,30.0,112.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,423.0,867927943,GLD   260417P00423000,GLD,-1.0,-1.0,,9.35,6.31,,6.31,close,True,,,,,,,119.0,170.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,424.0,867927944,GLD   260417P00424000,GLD,-1.0,-1.0,,-1.0,6.59,,6.59,close,True,,,,,,,1.0,30.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,425.0,838402554,GLD   260417P00425000,GLD,-1.0,-1.0,,10.0,6.88,,6.88,close,True,,,,,,,1630.0,6874.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,426.0,867927949,GLD   260417P00426000,GLD,-1.0,-1.0,,10.7,7.18,,7.18,close,True,,,,,,,361.0,26.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,427.0,867927958,GLD   260417P00427000,GLD,-1.0,-1.0,,12.15,7.47,,7.47,close,True,,,,,,,96.0,41.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,428.0,867927961,GLD   260417P00428000,GLD,-1.0,-1.0,,12.5,7.8,,7.8,close,True,,,,,,,48.0,21.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,429.0,867927964,GLD   260417P00429000,GLD,-1.0,-1.0,,11.7,8.14,,8.14,close,True,,,,,,,127.0,202.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,430.0,838402608,GLD   260417P00430000,GLD,-1.0,-1.0,,12.1,8.5,,8.5,close,True,,,,,,,352.0,9306.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,431.0,867927968,GLD   260417P00431000,GLD,-1.0,-1.0,,13.05,8.86,,8.86,close,True,,,,,,,6.0,20.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,432.0,867927973,GLD   260417P00432000,GLD,-1.0,-1.0,,14.15,9.23,,9.23,close,True,,,,,,,4.0,72.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,433.0,867927978,GLD   260417P00433000,GLD,-1.0,-1.0,,14.53,9.6,,9.6,close,True,,,,,,,27.0,9.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,434.0,867089731,GLD   260417P00434000,GLD,-1.0,-1.0,,14.63,10.02,,10.02,close,True,,,,,,,10.0,117.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,435.0,838402666,GLD   260417P00435000,GLD,-1.0,-1.0,,14.8,10.45,,10.45,close,True,,,,,,,378.0,2410.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,436.0,867089797,GLD   260417P00436000,GLD,-1.0,-1.0,,-1.0,10.88,,10.88,close,True,,,,,,,0.0,5.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,437.0,867089832,GLD   260417P00437000,GLD,-1.0,-1.0,,17.5,11.33,,11.33,close,True,,,,,,,5.0,14.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,438.0,867089877,GLD   260417P00438000,GLD,-1.0,-1.0,,17.4,11.79,,11.79,close,True,,,,,,,31.0,18.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,439.0,867089921,GLD   260417P00439000,GLD,-1.0,-1.0,,16.8,12.26,,12.26,close,True,,,,,,,90.0,3.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,440.0,838402729,GLD   260417P00440000,GLD,,,,17.5,12.73,,12.73,close,True,,,,,,,129.0,11520.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,441.0,867089975,GLD   260417P00441000,GLD,,,,19.8,13.2,,13.2,close,True,,,,,,,7.0,4.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,442.0,867090023,GLD   260417P00442000,GLD,-1.0,-1.0,,20.25,13.75,,13.75,close,True,,,,,,,10.0,16.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,443.0,867090072,GLD   260417P00443000,GLD,-1.0,-1.0,,-1.0,14.3,,14.3,close,True,,,,,,,0.0,12.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,444.0,867090131,GLD   260417P00444000,GLD,-1.0,-1.0,,-1.0,14.84,,14.84,close,True,,,,,,,0.0,76.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,445.0,838402792,GLD   260417P00445000,GLD,-1.0,-1.0,,20.6,15.39,,15.39,close,True,,,,,,,196.0,11765.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,446.0,867090181,GLD   260417P00446000,GLD,-1.0,-1.0,,-1.0,15.99,,15.99,close,True,,,,,,,0.0,7.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,447.0,867090236,GLD   260417P00447000,GLD,-1.0,-1.0,,-1.0,16.58,,16.58,close,True,,,,,,,0.0,8.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,448.0,867090281,GLD   260417P00448000,GLD,-1.0,-1.0,,-1.0,17.18,,17.18,close,True,,,,,,,0.0,28.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,449.0,867090336,GLD   260417P00449000,GLD,-1.0,-1.0,,-1.0,17.81,,17.81,close,True,,,,,,,0.0,28.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,450.0,838402863,GLD   260417P00450000,GLD,-1.0,-1.0,,24.49,18.44,,18.44,close,True,,,,,,,224.0,14591.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,451.0,850508078,GLD   260417P00451000,GLD,-1.0,-1.0,,-1.0,19.1,,19.1,close,True,,,,,,,3.0,2503.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,452.0,850508133,GLD   260417P00452000,GLD,-1.0,-1.0,,-1.0,19.76,,19.76,close,True,,,,,,,6.0,2804.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,453.0,850508164,GLD   260417P00453000,GLD,-1.0,-1.0,,-1.0,20.43,,20.43,close,True,,,,,,,1.0,3423.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,454.0,850508198,GLD   260417P00454000,GLD,-1.0,-1.0,,-1.0,21.09,,21.09,close,True,,,,,,,0.0,607.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,455.0,838402923,GLD   260417P00455000,GLD,-1.0,-1.0,,28.5,21.83,,21.83,close,True,,,,,,,29.0,4127.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,456.0,850508263,GLD   260417P00456000,GLD,-1.0,-1.0,,-1.0,22.57,,22.57,close,True,,,,,,,1.0,1262.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,457.0,850508308,GLD   260417P00457000,GLD,-1.0,-1.0,,-1.0,23.31,,23.31,close,True,,,,,,,0.0,456.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,458.0,850508356,GLD   260417P00458000,GLD,-1.0,-1.0,,-1.0,24.05,,24.05,close,True,,,,,,,1.0,201.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,459.0,850508402,GLD   260417P00459000,GLD,-1.0,-1.0,,32.1,24.81,,24.81,close,True,,,,,,,28.0,376.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,460.0,838402971,GLD   260417P00460000,GLD,-1.0,-1.0,,34.3,25.58,,25.58,close,True,,,,,,,28.0,5396.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,461.0,850508444,GLD   260417P00461000,GLD,-1.0,-1.0,,-1.0,26.35,,26.35,close,True,,,,,,,1.0,362.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,462.0,850508503,GLD   260417P00462000,GLD,-1.0,-1.0,,-1.0,27.16,,27.16,close,True,,,,,,,2.0,1902.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,463.0,850508555,GLD   260417P00463000,GLD,-1.0,-1.0,,-1.0,27.96,,27.96,close,True,,,,,,,3.0,2394.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,464.0,850508599,GLD   260417P00464000,GLD,-1.0,-1.0,,-1.0,28.79,,28.79,close,True,,,,,,,1.0,771.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,465.0,838403012,GLD   260417P00465000,GLD,-1.0,-1.0,,-1.0,29.63,,29.63,close,True,,,,,,,11.0,6977.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,466.0,850508638,GLD   260417P00466000,GLD,-1.0,-1.0,,-1.0,30.46,,30.46,close,True,,,,,,,1.0,524.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,467.0,850508681,GLD   260417P00467000,GLD,-1.0,-1.0,,41.41,31.29,,31.29,close,True,,,,,,,1.0,337.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,468.0,850508720,GLD   260417P00468000,GLD,-1.0,-1.0,,-1.0,32.15,,32.15,close,True,,,,,,,1.0,66.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,469.0,850508768,GLD   260417P00469000,GLD,-1.0,-1.0,,47.23,33.01,,33.01,close,True,,,,,,,11.0,141.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,470.0,838403069,GLD   260417P00470000,GLD,-1.0,-1.0,,-1.0,33.86,,33.86,close,True,,,,,,,3.0,3769.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,471.0,850508818,GLD   260417P00471000,GLD,-1.0,-1.0,,-1.0,34.75,,34.75,close,True,,,,,,,0.0,397.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,472.0,850508863,GLD   260417P00472000,GLD,-1.0,-1.0,,50.15,35.64,,35.64,close,True,,,,,,,1.0,173.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,473.0,850508906,GLD   260417P00473000,GLD,-1.0,-1.0,,-1.0,36.53,,36.53,close,True,,,,,,,3.0,111.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,474.0,850508954,GLD   260417P00474000,GLD,-1.0,-1.0,,-1.0,37.44,,37.44,close,True,,,,,,,1.0,60.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,475.0,838403132,GLD   260417P00475000,GLD,-1.0,-1.0,,45.65,38.35,,38.35,close,True,,,,,,,11.0,4179.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,476.0,850509007,GLD   260417P00476000,GLD,-1.0,-1.0,,-1.0,39.26,,39.26,close,True,,,,,,,0.0,133.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,477.0,850509052,GLD   260417P00477000,GLD,-1.0,-1.0,,-1.0,40.17,,40.17,close,True,,,,,,,0.0,230.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,478.0,850509118,GLD   260417P00478000,GLD,-1.0,-1.0,,-1.0,41.08,,41.08,close,True,,,,,,,0.0,105.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,479.0,850509168,GLD   260417P00479000,GLD,-1.0,-1.0,,-1.0,42.0,,42.0,close,True,,,,,,,0.0,101.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,486.0,850509416,GLD   260417P00486000,GLD,-1.0,-1.0,,-1.0,48.64,,48.64,close,True,,,,,,,0.0,32.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,490.0,838403344,GLD   260417P00490000,GLD,-1.0,-1.0,,60.0,52.5,,52.5,close,True,,,,,,,2.0,1428.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,495.0,838403402,GLD   260417P00495000,GLD,-1.0,-1.0,,-1.0,57.39,,57.39,close,True,,,,,,,0.0,3593.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,499.0,850509952,GLD   260417P00499000,GLD,-1.0,-1.0,,-1.0,61.31,,61.31,close,True,,,,,,,0.0,8.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,503.0,850510089,GLD   260417P00503000,GLD,-1.0,-1.0,,-1.0,65.26,,65.26,close,True,,,,,,,0.0,22.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,507.0,850510224,GLD   260417P00507000,GLD,-1.0,-1.0,,-1.0,69.23,,69.23,close,True,,,,,,,0.0,2.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,511.0,850510375,GLD   260417P00511000,GLD,-1.0,-1.0,,-1.0,73.21,,73.21,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,520.0,838403660,GLD   260417P00520000,GLD,-1.0,-1.0,,-1.0,82.18,,82.18,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,540.0,838403888,GLD   260417P00540000,GLD,-1.0,-1.0,,-1.0,102.18,,102.18,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,560.0,838404105,GLD   260417P00560000,GLD,-1.0,-1.0,,-1.0,122.18,,122.18,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,580.0,838404279,GLD   260417P00580000,GLD,-1.0,-1.0,,-1.0,142.18,,142.18,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,600.0,838404449,GLD   260417P00600000,GLD,-1.0,-1.0,,-1.0,162.18,,162.18,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,620.0,848872621,GLD   260417P00620000,GLD,-1.0,-1.0,,-1.0,182.18,,182.18,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,645.0,850106162,GLD   260417P00645000,GLD,-1.0,-1.0,,-1.0,207.18,,207.18,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,665.0,850930866,GLD   260417P00665000,GLD,-1.0,-1.0,,-1.0,227.18,,227.18,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,685.0,850930969,GLD   260417P00685000,GLD,-1.0,-1.0,,-1.0,247.18,,247.18,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,705.0,850931071,GLD   260417P00705000,GLD,-1.0,-1.0,,-1.0,267.18,,267.18,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,725.0,850931171,GLD   260417P00725000,GLD,-1.0,-1.0,,-1.0,287.18,,287.18,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,745.0,850931250,GLD   260417P00745000,GLD,-1.0,-1.0,,-1.0,307.18,,307.18,close,True,,,,,,,0.0,0.0
2026-04-17T16:00:00-04:00,20260417,0.039856367823217914,P,780.0,849672991,GLD   260417P00780000,GLD,-1.0,-1.0,,-1.0,342.18,,342.18,close,True,,,,,,,0.0,0.0
2026-04-24T16:00:00-04:00,20260424,0.059034450014998734,C,230.0,869056195,GLD   260424C00230000,GLD,-1.0,-1.0,,-1.0,208.53,,208.53,close,True,,,,,,,0.0,0.0
2026-04-24T16:00:00-04:00,20260424,0.059034450014998734,C,255.0,869056450,GLD   260424C00255000,GLD,-1.0,-1.0,,-1.0,183.63,,183.63,close,True,,,,,,,0.0,0.0
2026-04-24T16:00:00-04:00,20260424,0.059034450014998734,C,315.0,861544031,GLD   260424C00315000,GLD,-1.0,-1.0,,-1.0,123.98,,123.98,close,True,,,,,,,0.0,0.0
2026-04-24T16:00:00-04:00,20260424,0.059034450014998734,C,375.0,861544615,GLD   260424C00375000,GLD,-1.0,-1.0,,56.22,65.19,,65.19,close,True,,,,,,,1.0,0.0
2026-04-24T16:00:00-04:00,20260424,0.059034450014998734,C,383.0,867928012,GLD   260424C00383000,GLD,-1.0,-1.0,,-1.0,57.65,,57.65,close,True,,,,,,,1.0,0.0
