time,poisson_intensity,hawkes_intensity,poisson_cumulative_jumps,hawkes_cumulative_jumps
1.6916666666666667,1.732080307932221,1.96135086437332,7.0,3.0
1.7,1.732080307932221,1.9404625302710548,7.0,3.0
1.7083333333333333,1.732080307932221,1.92147728616142,7.0,3.0
1.7166666666666666,1.732080307932221,1.904221745717755,7.0,3.0
1.7249999999999999,1.732080307932221,1.8885383194587348,7.0,3.0
1.7333333333333334,1.732080307932221,1.874283775532675,7.0,3.0
1.7416666666666667,1.732080307932221,1.8613279316256008,7.0,3.0
1.75,1.732080307932221,1.8495524660466844,7.0,3.0
1.7583333333333333,1.732080307932221,1.838849837133061,7.0,3.0
1.7666666666666666,1.732080307932221,1.8291223011052866,7.0,3.0
1.775,1.732080307932221,1.8202810194038157,7.0,3.0
1.7833333333333332,1.732080307932221,1.8122452473540824,7.0,3.0
1.7916666666666667,1.732080307932221,1.8049415967505131,7.0,3.0
1.8,1.732080307932221,1.7983033656248817,7.0,3.0
1.8083333333333333,1.732080307932221,1.7922699290779902,7.0,3.0
1.8166666666666667,1.732080307932221,1.7867861856113292,7.0,3.0
1.825,1.732080307932221,1.7818020539022388,7.0,3.0
1.8333333333333333,1.732080307932221,1.7772720154267727,7.0,3.0
1.8416666666666666,1.732080307932221,1.7731546987531834,7.0,3.0
1.8499999999999999,1.732080307932221,1.76941250170951,7.0,3.0
1.8583333333333334,1.732080307932221,1.7660112479746422,7.0,3.0
1.8666666666666667,1.732080307932221,1.7629198749566153,7.0,3.0
1.875,1.732080307932221,1.7601101501076235,7.0,3.0
1.8833333333333333,1.732080307932221,1.7575564130849457,7.0,3.0
1.8916666666666666,1.732080307932221,1.755235341403021,7.0,3.0
1.9,1.732080307932221,1.753125737436445,7.0,3.0
1.9083333333333332,1.732080307932221,1.7512083348286538,7.0,3.0
1.9166666666666667,1.732080307932221,1.749465622538284,7.0,3.0
1.925,1.732080307932221,1.747881684916282,7.0,3.0
1.9333333333333333,1.732080307932221,1.7464420563532321,7.0,3.0
1.9416666666666667,1.732080307932221,1.7451335891694495,7.0,3.0
1.95,1.732080307932221,1.7439443335413107,7.0,3.0
1.9583333333333333,1.732080307932221,1.7428634283672346,7.0,3.0
1.9666666666666666,1.732080307932221,1.7418810020766202,7.0,3.0
1.9749999999999999,1.732080307932221,1.740988082475865,7.0,3.0
1.9833333333333334,1.732080307932221,1.7401765148081123,7.0,3.0
1.9916666666666667,1.732080307932221,1.7394388872783946,7.0,3.0
2.0,1.732080307932221,1.7387684633640164,7.0,3.0
2.0083333333333333,1.732080307932221,1.738159120291989,7.0,3.0
2.0166666666666666,1.732080307932221,1.7376052931216501,7.0,3.0
2.025,1.732080307932221,1.7371019239217917,7.0,3.0
2.033333333333333,1.732080307932221,1.7366444155781489,7.0,3.0
2.0416666666666665,1.732080307932221,1.7362285898093859,7.0,3.0
2.05,1.732080307932221,1.7358506490081524,7.0,3.0
2.058333333333333,1.732080307932221,1.7355071415587178,7.0,3.0
2.0666666666666664,1.732080307932221,1.7351949303144383,7.0,3.0
2.075,1.732080307932221,1.734911163947173,7.0,3.0
2.0833333333333335,1.732080307932221,1.734653250906992,7.0,3.0
2.091666666666667,1.732080307932221,1.734418835754356,7.0,3.0
2.1,1.732080307932221,1.7342057776486208,7.0,3.0
2.1083333333333334,1.732080307932221,1.7340121307964058,7.0,3.0
2.1166666666666667,1.732080307932221,1.9631051856714197,7.0,4.0
2.125,1.732080307932221,1.9420570192297288,7.0,4.0
2.1333333333333333,1.732080307932221,1.9229265047521578,7.0,4.0
2.1416666666666666,1.732080307932221,1.9055389292029807,7.0,4.0
2.15,1.732080307932221,1.8897354972653402,7.0,4.0
2.158333333333333,1.732080307932221,1.875371881113032,7.0,4.0
2.1666666666666665,1.732080307932221,1.8623169023093804,7.0,4.0
2.175,1.732080307932221,1.8504513337953956,7.0,4.0
2.183333333333333,1.732080307932221,1.8396668110261447,7.0,4.0
2.1916666666666664,1.732080307932221,1.8298648423110837,7.0,4.0
2.2,1.732080307932221,1.8209559093200964,7.0,4.0
2.2083333333333335,1.732080307932221,1.8128586495404413,7.0,4.0
2.216666666666667,1.732080307932221,1.8054991132182407,7.0,4.0
2.225,1.732080307932221,1.7988100879983908,7.0,4.0
2.2333333333333334,1.732080307932221,1.7927304850950372,7.0,4.0
2.2416666666666667,1.732080307932221,1.7872047813867027,7.0,4.0
2.25,1.732080307932221,1.7821825123408974,7.0,4.0
2.2583333333333333,1.732080307932221,1.7776178111372465,7.0,4.0
2.2666666666666666,1.732080307932221,1.773468989780092,7.0,4.0
2.275,1.732080307932221,1.9989672173651525,7.0,5.0
2.283333333333333,1.732080307932221,2.2039207993996386,7.0,6.0
2.2916666666666665,1.732080307932221,2.1609324541810477,7.0,6.0
2.3,1.732080307932221,2.35112974115489,7.0,7.0
2.308333333333333,1.732080307932221,2.2947295143325026,7.0,7.0
2.3166666666666664,1.732080307932221,2.2434677876280413,7.0,7.0
2.325,1.732080307932221,2.1968764036430426,7.0,7.0
